id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
666320350-0,666320350,6238246325,6238246326,16.83593742591835,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0592282 43.5735453, 7.0593487 43.5734218)"
666320351-0,666320351,6238246327,6238246329,14.29449489950888,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0593306 43.5735219, 7.0594288 43.5734150)"
666320352-0,666320352,2000498269,6238246328,13.164313054861616,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0594270 43.5735111, 7.0595150 43.5734115)"
666328991-0,666328991,6238246325,6238246327,8.659569607704903,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0592282 43.5735453, 7.0593306 43.5735219)"
666328991-1,666328991,6238246327,2000498269,7.914536249709812,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0593306 43.5735219, 7.0593632 43.5735145, 7.0594270 43.5735111)"
666328992-0,666328992,864652141,2000498288,46.83266342044095,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0589750 43.5736615, 7.0591293 43.5736278, 7.0595481 43.5736098)"
666328993-0,666328993,2000498269,32860534,187.45369158476387,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0594270 43.5735111, 7.0595725 43.5735035, 7.0595880 43.5735033, 7.0599599 43.5734980, 7.0603379 43.5734999, 7.0605741 43.5734829, 7.0606484 43.5734612, 7.0607117 43.5734234, 7.0608065 43.5733432, 7.0610152 43.5731439, 7.0611006 43.5730958, 7.0611954 43.5730649, 7.0613662 43.5730488, 7.0614964 43.5730820)"
666328994-0,666328994,2000498288,32860534,180.99429355600284,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0595481 43.5736098, 7.0603484 43.5735992, 7.0606674 43.5735728, 7.0607758 43.5735404, 7.0608635 43.5734848, 7.0611778 43.5731632, 7.0612925 43.5731075, 7.0614964 43.5730820)"
666328994-1,666328994,32860534,32860437,594.1101600055702,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0614964 43.5730820, 7.0617747 43.5730706, 7.0619445 43.5730263, 7.0621430 43.5728743, 7.0625421 43.5724824, 7.0626666 43.5724007, 7.0628409 43.5723389, 7.0630375 43.5723041, 7.0632991 43.5722839, 7.0638197 43.5722535, 7.0639995 43.5722706, 7.0641630 43.5723008, 7.0643711 43.5723904, 7.0646187 43.5725333, 7.0647236 43.5725931, 7.0653676 43.5729766, 7.0656030 43.5731063, 7.0657469 43.5731519, 7.0658998 43.5731814, 7.0660304 43.5731842, 7.0661590 43.5731664, 7.0663481 43.5730961, 7.0667256 43.5728815, 7.0671355 43.5726286, 7.0673663 43.5724581, 7.0674645 43.5723583, 7.0674951 43.5722754)"
672057289-0,672057289,6293590136,25897552,143.89533453373082,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0548286 43.5816161, 7.0552059 43.5805424, 7.0552143 43.5803578)"
672057290-0,672057290,6293590138,25897554,45.75096733426944,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0555642 43.5803502, 7.0555505 43.5806434, 7.0554027 43.5806921)"
673004763-0,673004763,6302469974,6302469977,131.9249533358526,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0567009 43.5779439, 7.0568756 43.5782065, 7.0571529 43.5785815, 7.0574133 43.5790100)"
674868616-0,674868616,1882345989,6320202594,26.22079350781734,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0502228 43.5737853, 7.0501561 43.5737240, 7.0501177 43.5736886, 7.0500296 43.5735960)"
674868616-1,674868616,6320202594,6320202602,27.49009863261956,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0500296 43.5735960, 7.0498363 43.5733926)"
674868616-2,674868616,6320202602,6320202592,205.4418501191247,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0498363 43.5733926, 7.0496426 43.5731889, 7.0495087 43.5730520, 7.0492185 43.5730363, 7.0491745 43.5730514, 7.0491379 43.5730967, 7.0491193 43.5736919, 7.0491510 43.5737377, 7.0492345 43.5737920, 7.0497621 43.5739225)"
674868617-0,674868617,6320202594,6320202604,32.91355166624189,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0500296 43.5735960, 7.0503636 43.5734261)"
674868617-1,674868617,6320202604,6320202597,23.59933649251681,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0503636 43.5734261, 7.0506031 43.5733043)"
674868618-0,674868618,6320202597,6320202598,13.821340388472732,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0506031 43.5733043, 7.0507434 43.5732330)"
674868618-1,674868618,6320202598,6320202597,102.03334009658228,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0507434 43.5732330, 7.0509966 43.5731042, 7.0503939 43.5730983, 7.0506031 43.5733043)"
674868619-0,674868619,6320202598,162658054,28.887091990557927,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0507434 43.5732330, 7.0508614 43.5733936, 7.0509183 43.5734593)"
674868621-0,674868621,6320202602,6320202604,59.11503423212905,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0498363 43.5733926, 7.0501626 43.5732301, 7.0503636 43.5734261)"
680741775-0,680741775,6374342482,6374342698,230.98312192075775,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0556060 43.5843019, 7.0556509 43.5843499, 7.0556804 43.5844117, 7.0557099 43.5844775, 7.0557513 43.5845347, 7.0557897 43.5845542, 7.0558178 43.5845663, 7.0559278 43.5845858, 7.0560699 43.5845940, 7.0562161 43.5846222, 7.0565928 43.5846416, 7.0568328 43.5846474, 7.0570487 43.5846950, 7.0574617 43.5848048, 7.0577648 43.5848806, 7.0580451 43.5849612, 7.0581403 43.5850108)"
680741776-0,680741776,6374342698,6374342703,47.339606691006935,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0581403 43.5850108, 7.0581197 43.5850515, 7.0579889 43.5851724, 7.0579020 43.5851790, 7.0578479 43.5852125, 7.0577429 43.5852967)"
682362131-0,682362131,6390204465,6390204466,4.862077746035883,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0564311 43.5752787, 7.0564883 43.5752925)"
682362131-1,682362131,6390204466,6390204468,33.145097839848845,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0564883 43.5752925, 7.0566763 43.5753542, 7.0568559 43.5754252)"
682362131-2,682362131,6390204468,6390204472,97.34081317292842,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0568559 43.5754252, 7.0569498 43.5754851, 7.0572903 43.5756974, 7.0575452 43.5758633, 7.0577320 43.5757026)"
682362132-0,682362132,6390204468,6390204479,212.62887739007084,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0568559 43.5754252, 7.0570683 43.5752192, 7.0573331 43.5753180, 7.0574330 43.5752939, 7.0575868 43.5751457, 7.0576915 43.5751629, 7.0584431 43.5755880, 7.0580990 43.5759096)"
683841478-0,683841478,6405675753,6405675754,10.24278845358404,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0546406 43.5900961, 7.0545137 43.5900918)"
683841478-1,683841478,6405675754,6405675756,71.61840226753498,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0545137 43.5900918, 7.0544892 43.5901180, 7.0537308 43.5903872)"
683841478-2,683841478,6405675756,6405675754,182.39193167910508,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0537308 43.5903872, 7.0536412 43.5902622, 7.0535068 43.5900386, 7.0535217 43.5899677, 7.0539880 43.5896744, 7.0543249 43.5896264, 7.0544411 43.5899617, 7.0545137 43.5900918)"
683841479-0,683841479,6405675756,6405675763,35.683205585014264,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0537308 43.5903872, 7.0539167 43.5906781)"
685788084-0,685788084,6427408553,6427408556,88.98763048568395,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0481051 43.5844402, 7.0488869 43.5847220, 7.0489590 43.5848010, 7.0489372 43.5848714)"
685788085-0,685788085,707814335,6427408563,115.11705892016823,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0492244 43.5841469, 7.0496229 43.5843510, 7.0496663 43.5843991, 7.0496865 43.5844452, 7.0496720 43.5844891, 7.0496258 43.5845352, 7.0492646 43.5847822, 7.0491115 43.5848031)"
685934810-0,685934810,6428856350,6428856353,100.86391858859542,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0546905 43.5801452, 7.0546531 43.5802008, 7.0542383 43.5808011, 7.0542073 43.5808047, 7.0541278 43.5807738, 7.0540541 43.5807460, 7.0540241 43.5807344)"
685934811-0,685934811,6428856353,7589577615,8.530001605740653,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0540241 43.5807344, 7.0539300 43.5806994)"
685934811-1,685934811,7589577615,6428856361,98.72844977756166,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0539300 43.5806994, 7.0538028 43.5806521, 7.0537780 43.5806360, 7.0537635 43.5806181, 7.0537609 43.5806125, 7.0537652 43.5805939, 7.0542069 43.5800332, 7.0542461 43.5799713)"
689562503-0,689562503,6468953986,6468953994,110.27228376835743,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0379014 43.5764064, 7.0377990 43.5765224, 7.0377292 43.5766815, 7.0375793 43.5769117, 7.0374941 43.5770896, 7.0374553 43.5771214, 7.0373907 43.5771232, 7.0373003 43.5771176, 7.0371789 43.5771232)"
709584698-0,709584698,4755862887,10290215120,46.50305384406931,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0344351 43.5892717, 7.0347048 43.5892908, 7.0347889 43.5892978, 7.0348403 43.5893075, 7.0348961 43.5893296, 7.0349679 43.5893845)"
709584698-1,709584698,10290215120,1685085807,14.083165644419697,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0349679 43.5893845, 7.0350787 43.5894823)"
709584698-2,709584698,1685085807,1685085844,21.866873014279726,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0350787 43.5894823, 7.0349186 43.5895835, 7.0348737 43.5896109)"
709584698-3,709584698,1685085844,1685085767,54.88487625130258,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0348737 43.5896109, 7.0349039 43.5896440, 7.0349433 43.5896810, 7.0349822 43.5897172, 7.0350813 43.5897961, 7.0351939 43.5898916, 7.0352319 43.5899226, 7.0352611 43.5899456, 7.0352864 43.5899657, 7.0353101 43.5899886)"
763973443-0,763973443,25897172,25897178,63.60326622070852,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0556798 43.5893525, 7.0556150 43.5892761, 7.0555856 43.5892162, 7.0555511 43.5891339, 7.0555310 43.5890497, 7.0555249 43.5889689, 7.0555303 43.5888910, 7.0555342 43.5888033)"
763973684-0,763973684,29849141,9277761037,2.477168597640458,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0377866 43.5813986, 7.0378170 43.5814018)"
763973684-1,763973684,9277761037,9277761034,106.79616489776983,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0378170 43.5814018, 7.0386598 43.5814903, 7.0391274 43.5815408)"
763973684-2,763973684,9277761034,29849012,81.82975286697095,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0391274 43.5815408, 7.0393390 43.5815636, 7.0394520 43.5815665, 7.0395720 43.5815562, 7.0397385 43.5815194, 7.0398674 43.5814640, 7.0400163 43.5813809, 7.0400407 43.5813733, 7.0400690 43.5813712)"
763973685-0,763973685,1772884988,7353724261,14.361301966489753,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0336864 43.5787374, 7.0335865 43.5786306)"
763973685-1,763973685,7353724261,434514589,14.014668469032262,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0335865 43.5786306, 7.0335470 43.5785742, 7.0335221 43.5785142)"
763973685-2,763973685,434514589,1772884983,124.19094533442394,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0335221 43.5785142, 7.0335138 43.5783944, 7.0335207 43.5782829, 7.0335333 43.5782278, 7.0335764 43.5781590, 7.0339799 43.5778871, 7.0340358 43.5778239, 7.0340577 43.5777772, 7.0340824 43.5777168, 7.0340881 43.5776701, 7.0340744 43.5776146, 7.0340432 43.5775560)"
763973685-3,763973685,1772884983,10798048104,184.73004601077218,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0340432 43.5775560, 7.0337411 43.5773265, 7.0332003 43.5767779, 7.0329319 43.5765304, 7.0328963 43.5763798, 7.0329446 43.5761822)"
763973685-4,763973685,10798048104,245055677,87.40523028780908,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0329446 43.5761822, 7.0329617 43.5761122, 7.0334851 43.5755071)"
763973685-5,763973685,245055677,245052021,419.77697126871533,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0334851 43.5755071, 7.0337361 43.5752595, 7.0338625 43.5750843, 7.0339385 43.5748457, 7.0339984 43.5745201, 7.0340869 43.5741123, 7.0340638 43.5735899, 7.0339724 43.5734908, 7.0339341 43.5733136, 7.0339644 43.5725231, 7.0339921 43.5723721, 7.0340620 43.5721422, 7.0341444 43.5718685)"
763973685-6,763973685,245052021,245052124,126.90747127098678,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0341444 43.5718685, 7.0345742 43.5712987, 7.0348800 43.5713421, 7.0352214 43.5714370)"
763974406-0,763974406,25897524,25897523,48.14191140037699,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0565915 43.5808762, 7.0569952 43.5809232, 7.0570783 43.5809330, 7.0571797 43.5809165)"
763974689-0,763974689,3476207433,25897447,3.825885145823885,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0490332 43.5793352, 7.0490647 43.5793095)"
763974690-0,763974690,3476207433,25897396,48.16133594272848,Allowed,Tertiary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0490332 43.5793352, 7.0489436 43.5793018, 7.0488685 43.5792488, 7.0487996 43.5791858, 7.0487622 43.5791314, 7.0487365 43.5790702, 7.0487163 43.5789930)"
763974691-0,763974691,3476207429,25897438,46.846279192564474,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0490934 43.5792856, 7.0491631 43.5792229, 7.0492300 43.5791897, 7.0492663 43.5791797, 7.0493041 43.5791781, 7.0493375 43.5791860, 7.0494237 43.5792343, 7.0494751 43.5792507, 7.0495132 43.5792523, 7.0495845 43.5792392)"
763974691-1,763974691,25897438,3476207413,33.394073146277925,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0495845 43.5792392, 7.0497051 43.5792060, 7.0499556 43.5791074)"
763974691-2,763974691,3476207413,25897439,12.083600583716239,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0499556 43.5791074, 7.0500902 43.5790597)"
763974691-3,763974691,25897439,25897442,36.80019332429419,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0500902 43.5790597, 7.0505081 43.5789269)"
763975235-0,763975235,2291586851,162658067,100.63686564060686,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0511159 43.5724312, 7.0515569 43.5732769)"
763975235-1,763975235,162658067,293769103,48.669190706283935,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0515569 43.5732769, 7.0517642 43.5736875)"
763975235-2,763975235,293769103,162658142,14.928527474131855,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0517642 43.5736875, 7.0518316 43.5738124)"
763975236-0,763975236,162657946,245033272,16.875701527472586,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0521998 43.5742122, 7.0524074 43.5741932)"
763975236-1,763975236,245033272,245041046,62.55634038314754,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0524074 43.5741932, 7.0525642 43.5741855, 7.0526916 43.5741807, 7.0528285 43.5741841, 7.0529799 43.5741933, 7.0531780 43.5742220)"
763975236-2,763975236,245041046,3914365712,25.771219825369776,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0531780 43.5742220, 7.0533424 43.5742651, 7.0534735 43.5743095)"
763975236-3,763975236,3914365712,162657922,66.74541519481245,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0534735 43.5743095, 7.0542610 43.5744939)"
763975236-4,763975236,162657922,245033276,10.873571699793889,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0542610 43.5744939, 7.0543879 43.5745269)"
763975236-5,763975236,245033276,162657921,29.568430600767925,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0543879 43.5745269, 7.0547306 43.5746213)"
763975237-0,763975237,2279853284,162657831,99.55260947381605,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0486931 43.5727089, 7.0487623 43.5728191, 7.0488305 43.5729292, 7.0488680 43.5730481, 7.0488883 43.5731613, 7.0489206 43.5734552, 7.0489225 43.5735768)"
763975237-1,763975237,162657831,2279853298,26.215608817828507,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0489225 43.5735768, 7.0489359 43.5738121)"
763975238-0,763975238,245033137,245033251,118.70967784498755,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0529477 43.5769462, 7.0533440 43.5765011, 7.0534968 43.5763702, 7.0536729 43.5760279)"
763979893-0,763979893,25897344,25897346,14.732357541124419,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0507996 43.5820908, 7.0508507 43.5820736, 7.0509070 43.5820666, 7.0509750 43.5820760)"
763980043-0,763980043,2249183368,25897487,35.03488800039583,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0571304 43.5828057, 7.0570780 43.5829139, 7.0570636 43.5829428, 7.0569613 43.5830203, 7.0568891 43.5830538)"
763981576-0,763981576,2249183369,2249183366,13.083644884655731,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0569890 43.5828785, 7.0570399 43.5827669)"
763981576-1,763981576,2249183366,8757429844,7.613041562133089,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0570399 43.5827669, 7.0570753 43.5827035)"
763981576-2,763981576,8757429844,25897489,28.87879313956948,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0570753 43.5827035, 7.0571009 43.5826577, 7.0571347 43.5826170, 7.0571903 43.5825733, 7.0573104 43.5825180)"
786469775-0,786469775,7353724221,7353724227,87.13287006137386,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0313015 43.5807491, 7.0313732 43.5807846, 7.0317833 43.5806936, 7.0318424 43.5806976, 7.0318942 43.5807364, 7.0319016 43.5808489, 7.0318923 43.5810483)"
786469776-0,786469776,29849127,7353724230,44.47687221254755,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0318923 43.5805962, 7.0319755 43.5806401, 7.0322785 43.5807659, 7.0323450 43.5808194)"
786469780-0,786469780,7353724261,7353724269,124.84873784744644,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0335865 43.5786306, 7.0334344 43.5786285, 7.0332440 43.5786482, 7.0331902 43.5786870, 7.0331603 43.5787603, 7.0331602 43.5788335, 7.0331959 43.5788937, 7.0332674 43.5789756, 7.0333925 43.5790619, 7.0335494 43.5791256, 7.0336352 43.5791242, 7.0337210 43.5791013, 7.0337607 43.5790569, 7.0337616 43.5789887)"
812564473-0,812564473,7589577603,7589577604,6.195332224921071,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0552096 43.5792487, 7.0551559 43.5792885)"
812564473-1,812564473,7589577604,7589577605,10.723063839404078,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0551559 43.5792885, 7.0550361 43.5793303)"
812564474-0,812564474,7589577606,7589577607,49.79966522303919,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0540848 43.5795574, 7.0543953 43.5791707)"
812564474-1,812564474,7589577607,7589577611,2.3940195224858285,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0543953 43.5791707, 7.0544243 43.5791753)"
812564474-2,812564474,7589577611,7589577606,208.5786022184942,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0544243 43.5791753, 7.0549568 43.5794017, 7.0551468 43.5793318, 7.0552423 43.5793572, 7.0548523 43.5798515, 7.0546665 43.5797830, 7.0540848 43.5795574)"
812564475-0,812564475,2497081896,7589577607,6.051732561736134,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0543329 43.5791405, 7.0543953 43.5791707)"
812564475-1,812564475,7589577607,7589577611,3.176597656651703,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0543953 43.5791707, 7.0544189 43.5791822, 7.0544243 43.5791753)"
812564475-2,812564475,7589577611,7600768242,5.40822467881047,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0544243 43.5791753, 7.0544418 43.5791284)"
812564475-3,812564475,7600768242,2756181958,7.228179435804082,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0544418 43.5791284, 7.0544651 43.5790657)"
812564476-0,812564476,7589577615,7589577617,35.403692384464904,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0539300 43.5806994, 7.0540035 43.5806223, 7.0541750 43.5804355)"
813708968-0,813708968,1022353453,25897520,27.415620418151704,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0585475 43.5798779, 7.0583678 43.5798954, 7.0582099 43.5799066)"
813708968-1,813708968,25897520,25897522,45.804021574487905,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0582099 43.5799066, 7.0578527 43.5799133, 7.0577938 43.5799119, 7.0577194 43.5799070, 7.0576441 43.5798952)"
813708968-2,813708968,25897522,7600768252,8.378285412084363,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0576441 43.5798952, 7.0575466 43.5798692)"
813708969-0,813708969,7600768252,7600768249,89.359209509418,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0575466 43.5798692, 7.0574128 43.5798514, 7.0568661 43.5796948, 7.0565040 43.5796018)"
813708969-1,813708969,7600768249,7600768261,5.447706744016947,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0565040 43.5796018, 7.0564421 43.5795822)"
813708969-2,813708969,7600768261,7602500018,42.55640040165245,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0564421 43.5795822, 7.0563021 43.5795417, 7.0559370 43.5794737)"
813708969-3,813708969,7602500018,7600768260,22.72035919196991,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0559370 43.5794737, 7.0556672 43.5794149)"
813708969-4,813708969,7600768260,8757429859,7.673099450242438,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0556672 43.5794149, 7.0555777 43.5793915)"
813708969-5,813708969,8757429859,7600768258,5.523745266297873,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0555777 43.5793915, 7.0555159 43.5793701)"
813708969-6,813708969,7600768258,7600768256,13.847914296986595,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0555159 43.5793701, 7.0554824 43.5793557, 7.0553919 43.5793314, 7.0553576 43.5793229)"
813708969-7,813708969,7600768256,8757429860,8.48100567446394,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0553576 43.5793229, 7.0553000 43.5793198, 7.0552544 43.5793104)"
813708969-8,813708969,8757429860,7589577604,8.308900370141872,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0552544 43.5793104, 7.0551559 43.5792885)"
813708969-9,813708969,7589577604,7600768263,19.441076468627962,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0551559 43.5792885, 7.0549265 43.5792348)"
813708969-10,813708969,7600768263,7600768254,16.457835325011743,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0549265 43.5792348, 7.0547303 43.5791941)"
813708969-11,813708969,7600768254,7600768242,24.387923560020514,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0547303 43.5791941, 7.0545127 43.5791450, 7.0544418 43.5791284)"
813708969-12,813708969,7600768242,7600768241,7.37600615814888,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0544418 43.5791284, 7.0543546 43.5791084)"
813708970-0,813708970,7600768254,7600768255,7.287729963178731,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0547303 43.5791941, 7.0547609 43.5791325)"
813708971-0,813708971,7600768256,7600768257,4.046410229762361,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0553576 43.5793229, 7.0553746 43.5792887)"
813708972-0,813708972,7600768258,7600768259,5.017251100964494,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0555159 43.5793701, 7.0555524 43.5793336)"
813708973-0,813708973,1776240923,7600768260,6.090604944540529,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0557070 43.5793684, 7.0556672 43.5794149)"
813708974-0,813708974,1765471323,7600768261,5.6593347810571215,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0564660 43.5795344, 7.0564421 43.5795822)"
813708975-0,813708975,7600768262,7600768263,6.1453701171260295,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0549513 43.5791826, 7.0549265 43.5792348)"
813861467-0,813861467,7602500017,7602500018,5.525986947142539,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0559644 43.5794282, 7.0559370 43.5794737)"
813861467-1,813861467,7602500018,7602500021,67.78172881156989,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0559370 43.5794737, 7.0558044 43.5796881, 7.0555998 43.5799767, 7.0555454 43.5800067)"
