id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
1014538089-0,1014538089,9360004787,275662013,12.02354503984621,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2678991 43.7005580, 7.2677592 43.7005201)"
1014538090-0,1014538090,275662013,300891162,46.162108250068215,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2677592 43.7005201, 7.2677109 43.7004909, 7.2676780 43.7004628, 7.2676579 43.7004337, 7.2676453 43.7004042, 7.2675913 43.7001381)"
1014538091-0,1014538091,275662013,9254831143,30.445681919124773,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2677592 43.7005201, 7.2675861 43.7004831, 7.2674041 43.7004271)"
1014538091-1,1014538091,9254831143,300891161,41.80803416600156,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2674041 43.7004271, 7.2670198 43.7002923, 7.2670048 43.7002846, 7.2669917 43.7002718, 7.2669860 43.7002562, 7.2669889 43.7002349)"
1017969562-0,1017969562,24342077,24342109,92.07622126207023,Allowed,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2729640 43.6963496, 7.2718350 43.6964832)"
1024361491-0,1024361491,8252112297,256699207,8.22871173911659,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2786204 43.7007517, 7.2786701 43.7008163)"
1024361491-1,1024361491,256699207,4796615833,47.44679401700526,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2786701 43.7008163, 7.2789666 43.7011847)"
1024361491-2,1024361491,4796615833,24338106,9.634011642306065,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2789666 43.7011847, 7.2790010 43.7012483, 7.2790102 43.7012653)"
1026313515-0,1026313515,1487777574,9462376889,2.021947707288901,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2731098 43.6967121, 7.2731346 43.6967092)"
1026313516-0,1026313516,9462376890,9462376891,3.3562724316752988,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2736366 43.6966511, 7.2736777 43.6966460)"
1026313517-0,1026313517,9462376889,9462376890,40.91751616240369,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2731346 43.6967092, 7.2736366 43.6966511)"
1032851066-0,1032851066,4797221618,4905974700,5.935712610672203,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2773046 43.7005989, 7.2773733 43.7005795)"
1032851067-0,1032851067,4797221616,4905974663,5.302412011586924,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2771911 43.7004154, 7.2772501 43.7003942)"
1032851068-0,1032851068,4797221750,4905974664,5.0285229273289485,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2770797 43.7002446, 7.2771305 43.7002183)"
1032851069-0,1032851069,4905974664,9516111536,4.44525488468114,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2771305 43.7002183, 7.2771648 43.7001870)"
1032851069-1,1032851069,9516111536,2509780660,17.85464195150859,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2771648 43.7001870, 7.2773026 43.7000613)"
1032851070-0,1032851070,9516111541,4797221749,5.885794049424676,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2783529 43.7002614, 7.2782799 43.7002646)"
1032851070-1,1032851070,4797221749,9445820343,4.079620664265613,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2782799 43.7002646, 7.2782293 43.7002668)"
1032851070-2,1032851070,9445820343,9516111542,6.972371748580762,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2782293 43.7002668, 7.2781428 43.7002703)"
1032851071-0,1032851071,9516111542,24328227,13.921054397720217,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2781428 43.7002703, 7.2780687 43.7001573)"
1042535915-0,1042535915,9596586443,9596586443,126.49539454046814,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2670939 43.7019157, 7.2671202 43.7019246, 7.2674360 43.7014274, 7.2674109 43.7014181, 7.2670939 43.7019157)"
1042750615-0,1042750615,9598300384,9598300383,30.304164761548407,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2691560 43.6987815, 7.2689998 43.6990292)"
1042750615-1,1042750615,9598300383,9598300382,99.44764282188956,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2689998 43.6990292, 7.2684864 43.6998418)"
1042750615-2,1042750615,9598300382,9598300381,91.74804988890861,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2684864 43.6998418, 7.2680140 43.7005919)"
1042750615-3,1042750615,9598300381,10688291789,186.88042179590659,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2680140 43.7005919, 7.2670464 43.7021180)"
1042750615-4,1042750615,10688291789,9598300380,55.05407903441762,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2670464 43.7021180, 7.2667614 43.7025676)"
1042750615-5,1042750615,9598300380,9598300377,327.0395030564748,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2667614 43.7025676, 7.2662283 43.7034028, 7.2656614 43.7042953, 7.2650703 43.7052390)"
1042750616-0,1042750616,1987278818,9598300404,73.26814559131446,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2692863 43.6987509, 7.2696654 43.6981525)"
1042750616-1,1042750616,9598300404,9598300406,1.4787157605346255,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2696654 43.6981525, 7.2696741 43.6981408)"
1042750617-0,1042750617,9598300408,6397390126,20.287731013991653,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2694814 43.6980866, 7.2692511 43.6980125)"
1042750617-1,1042750617,6397390126,7707999229,20.031386746242905,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2692511 43.6980125, 7.2691417 43.6979781, 7.2691947 43.6978926)"
1042750618-0,1042750618,5498679160,1987278817,9.520197222852214,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2690355 43.6987429, 7.2690593 43.6987010, 7.2690823 43.6987078, 7.2690961 43.6986879)"
1042750619-0,1042750619,440116519,1987278818,9.897571076782814,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2692718 43.6988206, 7.2693021 43.6987757, 7.2692756 43.6987671, 7.2692863 43.6987509)"
1042750620-0,1042750620,9598300403,4908975772,14.075570422313751,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2692436 43.6984576, 7.2690852 43.6984040)"
1042750623-0,1042750623,5498679125,9598300437,8.19084576737287,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2732512 43.6974610, 7.2732894 43.6973928)"
1042750623-1,1042750623,9598300437,9598300436,3.6975348587951893,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2732894 43.6973928, 7.2733066 43.6973620)"
1042750623-2,1042750623,9598300436,9598300435,6.8449171424208926,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2733066 43.6973620, 7.2733385 43.6973050)"
1042750624-0,1042750624,5498679124,9598300440,8.44989019913577,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2742197 43.6977394, 7.2742572 43.6976685)"
1042750624-1,1042750624,9598300440,9598300439,3.3973882914381064,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2742572 43.6976685, 7.2742723 43.6976400)"
1042750624-2,1042750624,9598300439,9598300438,6.899853302586344,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2742723 43.6976400, 7.2743029 43.6975821)"
1042750627-0,1042750627,5498679123,9598300455,7.30175019455772,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2746660 43.6978563, 7.2746997 43.6977954)"
1042750627-1,1042750627,9598300455,9598300454,3.1783520670837055,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2746997 43.6977954, 7.2747144 43.6977689)"
1042750627-2,1042750627,9598300454,9598300453,6.282731704971304,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2747144 43.6977689, 7.2747434 43.6977165)"
1042750628-0,1042750628,3039344558,3077141406,7.950144368441901,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2760865 43.6983106, 7.2761449 43.6982530)"
1042750628-1,1042750628,3077141406,3077141405,3.1461400454402177,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2761449 43.6982530, 7.2761680 43.6982302)"
1042750628-2,1042750628,3077141405,1632380334,3.82397503699798,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2761680 43.6982302, 7.2761961 43.6982025)"
1042750629-0,1042750629,1632380313,1632380310,5.800342618752621,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2751493 43.6978478, 7.2751898 43.6978047)"
1042750630-0,1042750630,9598300466,9598300465,6.566993524533092,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2768914 43.6985430, 7.2768432 43.6985906)"
1042750630-1,1042750630,9598300465,9598300464,3.172786635968634,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2768432 43.6985906, 7.2768203 43.6986138)"
1042750630-2,1042750630,9598300464,7161376540,7.830248328345879,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2768203 43.6986138, 7.2767631 43.6986707)"
1043270591-0,1043270591,9601887852,9601887852,85.31338781092055,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2720955 43.7014612, 7.2720965 43.7014361, 7.2725916 43.7014465, 7.2725906 43.7014716, 7.2723417 43.7014664, 7.2720955 43.7014612)"
1046330774-0,1046330774,9622352390,9622352384,60.23626326234537,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2760214 43.7035242, 7.2758775 43.7032904, 7.2758735 43.7032686, 7.2758748 43.7032478, 7.2758688 43.7032284, 7.2757709 43.7030771, 7.2757229 43.7030338)"
1046330774-1,1046330774,9622352384,9622352374,131.27162694170292,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2757229 43.7030338, 7.2756569 43.7029744, 7.2755570 43.7028445, 7.2755510 43.7028280, 7.2755597 43.7027965, 7.2755597 43.7027737, 7.2753786 43.7024998, 7.2753511 43.7024823, 7.2753002 43.7024581, 7.2752740 43.7024421, 7.2750031 43.7020000)"
1046330774-2,1046330774,9622352374,9622352363,73.58346011522481,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2750031 43.7020000, 7.2748931 43.7018114, 7.2748871 43.7017780, 7.2748871 43.7017576, 7.2748831 43.7017431, 7.2746799 43.7014537, 7.2746307 43.7014018)"
1046330774-3,1046330774,9622352363,9622352360,92.00128425030583,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2746307 43.7014018, 7.2745766 43.7013475, 7.2741173 43.7007347, 7.2740594 43.7006882)"
1046330774-4,1046330774,9622352360,9622352348,115.93557784099004,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2740594 43.7006882, 7.2734676 43.7003867, 7.2734541 43.7003571, 7.2734334 43.7003304, 7.2734213 43.7003183, 7.2729868 43.7000871, 7.2729190 43.7000719)"
1046330774-5,1046330774,9622352348,9622352342,95.63765493088997,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2729190 43.7000719, 7.2728232 43.7000497, 7.2724631 43.6999319, 7.2724369 43.6999130, 7.2724101 43.6998931, 7.2718466 43.6997113)"
1046330774-6,1046330774,9622352342,10011051751,31.366430693508335,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2718466 43.6997113, 7.2714923 43.6995939)"
1046330774-7,1046330774,10011051751,10011051752,55.08261404256074,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2714923 43.6995939, 7.2708702 43.6993876)"
1046330774-8,1046330774,10011051752,24335610,86.73072388342885,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2708702 43.6993876, 7.2699791 43.6990945, 7.2699156 43.6990399)"
1046330775-0,1046330775,9622352393,24334354,88.59750511545191,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2774929 43.7018041, 7.2767111 43.7020858, 7.2765071 43.7021584)"
1046330776-0,1046330776,24338109,4797069384,8.206645929445832,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2779933 43.7016290, 7.2779015 43.7016611)"
1050091130-0,1050091130,24334350,24334354,70.82394792372247,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2761278 43.7015843, 7.2761616 43.7016356, 7.2763269 43.7018858, 7.2764429 43.7020612, 7.2765071 43.7021584)"
1050392673-0,1050392673,4797069384,9622352393,36.53356651517226,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2779015 43.7016611, 7.2774929 43.7018041)"
1050757982-0,1050757982,8252302775,25383283,84.2465670009727,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2787754 43.7027647, 7.2783142 43.7020853)"
1052215483-0,1052215483,24335648,21990769,116.16588306147122,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2734919 43.6993296, 7.2735366 43.6992724, 7.2741305 43.6984825, 7.2741813 43.6984128)"
1052215484-0,1052215484,24342931,442731695,34.435915994698405,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2703499 43.6982705, 7.2707366 43.6984029)"
1052215484-1,1052215484,442731695,24335632,47.32070304756784,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2707366 43.6984029, 7.2712007 43.6985642, 7.2712665 43.6985871)"
1052215484-2,1052215484,24335632,324236708,44.96505622292039,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2712665 43.6985871, 7.2713263 43.6986060, 7.2717786 43.6987486)"
1052215484-3,1052215484,324236708,24335645,46.04212274222135,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2717786 43.6987486, 7.2721951 43.6988899, 7.2722381 43.6989045, 7.2722965 43.6989243)"
1052215484-4,1052215484,24335645,384744968,4.641208749035222,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2722965 43.6989243, 7.2723471 43.6989443)"
1052215484-5,1052215484,384744968,24335648,101.65741253177838,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2723471 43.6989443, 7.2728639 43.6991111, 7.2732341 43.6992329, 7.2734235 43.6993040, 7.2734919 43.6993296)"
1052215486-0,1052215486,1600585524,24335479,65.02907180243857,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2690185 43.7006600, 7.2691914 43.7003500, 7.2692946 43.7001657, 7.2693213 43.7001184)"
1052215504-0,1052215504,24342589,24342594,109.25732497788336,Allowed,Tertiary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2669119 43.6980261, 7.2668241 43.6979942, 7.2663597 43.6978153, 7.2659024 43.6976306, 7.2658185 43.6976129, 7.2657649 43.6976107, 7.2656970 43.6976149)"
1052215505-0,1052215505,384744941,384744942,29.086973556365507,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2718069 43.6991433, 7.2721671 43.6991647)"
1070341734-0,1070341734,24357943,24358146,224.4685115607325,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2666978 43.7057840, 7.2667354 43.7057266, 7.2669862 43.7053447, 7.2670186 43.7052954, 7.2670462 43.7052501, 7.2673616 43.7047321, 7.2677177 43.7041590, 7.2678122 43.7040116, 7.2678554 43.7039496)"
1089412395-0,1089412395,9979383502,9979383500,96.64984486456329,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2688758 43.6965528, 7.2687975 43.6966115, 7.2687701 43.6966168, 7.2687291 43.6966136, 7.2687014 43.6965981, 7.2686571 43.6965888, 7.2686331 43.6965637, 7.2686043 43.6965530, 7.2685878 43.6965237, 7.2685587 43.6965161, 7.2685036 43.6964662, 7.2684518 43.6964555, 7.2684003 43.6964343, 7.2683420 43.6964092, 7.2682836 43.6963745, 7.2682258 43.6963581, 7.2681561 43.6963406, 7.2680810 43.6963327, 7.2679983 43.6963215, 7.2679548 43.6963074, 7.2679322 43.6962941, 7.2679203 43.6962792, 7.2679096 43.6962464)"
1089538367-0,1089538367,1272384656,1272384783,12.075377120175473,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2798295 43.6967542, 7.2798239 43.6966458)"
1093105538-0,1093105538,4902799796,10010999305,1187.2977979954874,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2516407 43.6963750, 7.2517276 43.6963554, 7.2526217 43.6964311, 7.2537928 43.6965290, 7.2539700 43.6965424, 7.2544690 43.6965826, 7.2545050 43.6966043, 7.2546620 43.6966169, 7.2547021 43.6966013, 7.2550661 43.6966306, 7.2556726 43.6966879, 7.2557042 43.6967061, 7.2558325 43.6967174, 7.2558623 43.6967059, 7.2562066 43.6967384, 7.2562870 43.6967502, 7.2576297 43.6970866, 7.2580168 43.6971853, 7.2581478 43.6972171, 7.2581847 43.6972488, 7.2583420 43.6972868, 7.2583899 43.6972758, 7.2587950 43.6973740, 7.2597556 43.6975738, 7.2598043 43.6976129, 7.2599312 43.6976411, 7.2600005 43.6976261, 7.2602898 43.6976856, 7.2607357 43.6977783, 7.2609583 43.6978256, 7.2610084 43.6978640, 7.2611604 43.6978993, 7.2612224 43.6978843, 7.2614363 43.6979268, 7.2619780 43.6980358, 7.2620223 43.6980774, 7.2621566 43.6981052, 7.2622230 43.6980892, 7.2626487 43.6981800, 7.2626953 43.6981901, 7.2635341 43.6983667, 7.2644460 43.6985567, 7.2644800 43.6985638, 7.2651418 43.6987080, 7.2657974 43.6988635)"
1093105538-1,1093105538,10010999305,10010999306,144.69158416623443,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2657974 43.6988635, 7.2674124 43.6994346)"
1093105538-2,1093105538,10010999306,275662015,64.25376267912608,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2674124 43.6994346, 7.2676935 43.6995295, 7.2677259 43.6995615, 7.2678484 43.6996010, 7.2679001 43.6995999, 7.2680349 43.6996450, 7.2680844 43.6997069)"
1093105539-0,1093105539,275662015,1987278835,25.27932553041551,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2680844 43.6997069, 7.2683697 43.6998019)"
1093105539-1,1093105539,1987278835,24340965,4.405637104284824,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2683697 43.6998019, 7.2684192 43.6998188)"
1093107128-0,1093107128,24335479,10011026552,90.71333926082082,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2693213 43.7001184, 7.2694600 43.7001144, 7.2699561 43.7002769, 7.2699979 43.7003123, 7.2701318 43.7003572, 7.2701868 43.7003538, 7.2703470 43.7004074)"
1093107128-1,1093107128,10011026552,10011026553,51.30492513244923,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2703470 43.7004074, 7.2709283 43.7005966)"
1093107128-2,1093107128,10011026553,10011026554,30.16392248708209,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2709283 43.7005966, 7.2712661 43.7007140)"
1093107128-3,1093107128,10011026554,24335526,82.92241969589858,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2712661 43.7007140, 7.2721261 43.7009949, 7.2721582 43.7010531)"
1093107129-0,1093107129,24328267,10011026559,60.82942353790206,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2728896 43.7014423, 7.2730165 43.7014749, 7.2733314 43.7018620)"
1093107129-1,1093107129,10011026559,10011026560,72.27242530499261,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2733314 43.7018620, 7.2737145 43.7024492)"
1093107129-2,1093107129,10011026560,10011026561,131.7801090661117,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2737145 43.7024492, 7.2744229 43.7035165)"
1093107129-3,1093107129,10011026561,24328304,55.289034887119115,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2744229 43.7035165, 7.2746531 43.7038588, 7.2746639 43.7039746)"
1093109775-0,1093109775,24340941,10011051755,5.299685364110525,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2690877 43.6987596, 7.2690222 43.6987645)"
1093109775-1,1093109775,10011051755,10011051756,38.90042195508014,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2690222 43.6987645, 7.2685818 43.6986205)"
1093109775-2,1093109775,10011051756,10011051757,127.59144351013882,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2685818 43.6986205, 7.2671416 43.6981414)"
1093109775-3,1093109775,10011051757,10011051758,23.562051569174432,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2671416 43.6981414, 7.2668795 43.6980471)"
1093109775-4,1093109775,10011051758,276849278,179.70753201104264,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(7.2668795 43.6980471, 7.2658763 43.6976450, 7.2657830 43.6976303, 7.2656865 43.6976357, 7.2655043 43.6976388, 7.2651335 43.6975821, 7.2650339 43.6975744, 7.2649528 43.6975814, 7.2648713 43.6975960, 7.2648060 43.6975870)"
1099782139-0,1099782139,10067934980,4909007355,6.10335164731177,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2694657 43.6979766, 7.2693952 43.6979968)"
1099782140-0,1099782140,10067934981,4979110799,4.8668643134060074,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2692291 43.6979029, 7.2692427 43.6979455)"
1099890502-0,1099890502,10069025317,4909007357,5.270551777176571,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2698121 43.6980916, 7.2698150 43.6981389)"
1102710008-0,1102710008,453241465,1867139497,3.153183137235624,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2719532 43.6968759, 7.2719418 43.6969030)"
1102710009-0,1102710009,24630996,10090532294,7.7579548477687315,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2719019 43.6967872, 7.2718857 43.6968559)"
1105804346-0,1105804346,21990769,24338526,119.37726979347926,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2741813 43.6984128, 7.2740787 43.6983868, 7.2737348 43.6983013, 7.2729110 43.6980960, 7.2728750 43.6980875, 7.2727785 43.6980644)"
1105979801-0,1105979801,10120279415,24328324,85.34109480048038,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2795327 43.7019971, 7.2796058 43.7021003, 7.2799993 43.7026412, 7.2800245 43.7026763)"
1105980538-0,1105980538,9661670974,10120279415,23.47012970144315,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2793946 43.7018114, 7.2795327 43.7019971)"
1106856358-0,1106856358,24342109,10128262444,36.09313671972012,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2718350 43.6964832, 7.2719099 43.6965339, 7.2719407 43.6966998, 7.2719729 43.6967531, 7.2720061 43.6967580)"
1108113382-0,1108113382,444638324,10691316966,13.80017419936639,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2745808 43.6975441, 7.2745986 43.6976674)"
1109036047-0,1109036047,9516111542,10147497303,70.23404378073087,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2781428 43.7002703, 7.2785378 43.7008329)"
1109036047-1,1109036047,10147497303,10147497302,15.540615025177184,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2785378 43.7008329, 7.2786281 43.7009563)"
1109036047-2,1109036047,10147497302,10147497309,34.73331866764011,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2786281 43.7009563, 7.2787830 43.7011560, 7.2788139 43.7012360)"
1109036048-0,1109036048,10147497306,10147497305,2.171990429867162,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2794823 43.7011702, 7.2794585 43.7011794)"
1109036048-1,1109036048,10147497305,10147497307,29.650884642678225,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2794585 43.7011794, 7.2791793 43.7012627, 7.2791391 43.7013009)"
1109036049-0,1109036049,10147497307,4796615834,7.730345833141633,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2791391 43.7013009, 7.2790996 43.7012376)"
1109036049-1,1109036049,4796615834,10147497315,9.846528832603619,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2790996 43.7012376, 7.2790492 43.7011570)"
1109036050-0,1109036050,10147497308,4796615835,11.773351851260406,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2789305 43.7013853, 7.2790582 43.7013337)"
1109036050-1,1109036050,4796615835,10147497307,7.464624373414609,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2790582 43.7013337, 7.2791391 43.7013009)"
1109036051-0,1109036051,10147497309,10713051710,6.035389585894186,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2788139 43.7012360, 7.2788508 43.7012832)"
1109036051-1,1109036051,10713051710,4796615836,3.935229810431334,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2788508 43.7012832, 7.2788748 43.7013140)"
1109036051-2,1109036051,4796615836,10147497308,9.115396559634375,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2788748 43.7013140, 7.2789305 43.7013853)"
1109036052-0,1109036052,10147497315,4796615833,7.327859325677369,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2790492 43.7011570, 7.2789666 43.7011847)"
